PPMXL,RAJ2000[deg],DEJ2000[deg],pmRA[mas/yr],pmDE[mas/yr],e_pmRA[mas/yr],e_pmDE[mas/yr],Jmag[mag],e_Jmag[mag],Kmag[mag],e_Kmag[mag],Chi_squared
411617000000000000,50.542734,47.232559,20.0,-26.1,4.0,4.0,12.006,0.022,11.53,0.019,0.45464095035019625
411619000000000000,50.653367,47.153019,18.0,-29.2,4.0,4.0,11.486,0.021,10.628,0.025,1.766364505828494
411807000000000000,50.664252,47.065949,11.3,-23.4,5.3,5.3,15.031,0.044,14.125,0.081,4.863222695072912
411620000000000000,50.666083,47.183113,20.0,-23.6,5.3,5.3,15.065,0.048,14.083,0.07,0.5518031922593544
411619000000000000,50.672669,47.145325,29.1,-28.9,5.3,5.3,14.969,0.039,14.113,0.065,1.6043224650771466
411808000000000000,50.744341,47.02344,35.4,-24.7,5.3,5.3,14.319,0.03,13.39,0.044,5.67728923484979
411836000000000000,50.97887,47.157698,18.3,-18.2,4.0,4.0,14.024,0.03,13.586,0.04,5.290383692167138
411838000000000000,51.072508,47.044868,19.4,-19.9,5.4,5.4,12.946,0.024,12.061,0.023,1.8307518939810778
411840000000000000,51.156518,47.020624,21.3,-27.3,4.1,4.1,15.179,0.047,14.627,0.095,0.15188350642998744
411845000000000000,51.200278,47.219133,19.9,-29.6,4.0,4.0,12.776,0.022,11.871,0.026,1.047386322700223
411846000000000000,51.237736,47.197953,16.0,-22.0,5.4,5.4,15.358,0.056,14.548,0.093,2.1934199641784557
411940000000000000,51.350412,47.221434,21.3,-21.3,4.0,4.0,11.439,0.025,11.014,0.023,1.7413088439537958
411944000000000000,51.45232,47.236974,16.0,-23.8,5.4,5.4,14.295,0.031,13.714,0.049,1.759100553905221
411945000000000000,51.506174,47.163545,18.6,-17.6,4.1,4.1,15.093,0.056,14.324,0.064,5.488349485814968
411946000000000000,51.55397,47.191374,26.1,-28.8,5.4,5.4,12.97,0.023,12.586,0.021,0.5547965935630939
411961000000000000,51.716271,47.046857,16.0,-25.3,4.0,4.0,12.343,0.026,11.453,0.024,2.7893513863697836
411964000000000000,51.827912,47.023888,15.6,-22.3,4.0,4.0,12.069,0.024,11.678,0.022,4.090098175693453
411965000000000000,51.878095,47.024421,13.0,-27.4,4.0,4.0,14.625,0.036,13.68,0.039,5.695092287781325
411971000000000000,52.023351,47.063606,18.0,-23.9,4.0,4.0,12.716,0.029,12.204,0.025,1.7410702186026088
411973000000000000,52.080406,47.059596,7.0,-18.0,8.9,7.8,11.465,0.027,11.069,0.02,4.269567765104203
411998000000000000,52.197499,47.147299,24.7,-30.3,4.0,4.0,14.109,0.03,13.297,0.03,1.0884298831044905
413560000000000000,52.724252,47.223861,11.5,-18.6,9.9,9.8,11.92,0.021,11.461,0.023,1.9231462222841897
412061000000000000,52.785148,47.057017,12.7,-25.2,4.0,4.0,14.279,0.035,13.29,0.043,6.1038575143657035
412073000000000000,52.80829,47.022469,18.0,-22.4,4.0,4.0,14.752,0.041,13.741,0.045,2.3424061035953896
413563000000000000,52.814656,47.074124,24.6,-24.1,5.4,5.4,15.26,0.053,14.293,0.07,0.31096815270794476
413561000000000000,52.828431,47.218088,18.6,-29.9,4.0,4.0,13.002,0.022,12.145,0.023,1.7031287877637757
413563000000000000,52.856996,47.051946,27.9,-23.0,4.0,4.0,12.607,0.025,12.005,0.026,2.3295203346312565
413575000000000000,52.91364,47.048556,17.2,-22.5,4.1,4.1,14.698,0.034,14.098,0.054,2.655315209265513
413571000000000000,52.982794,47.160248,23.2,-21.3,9.4,9.7,9.887,0.022,9.104,0.022,0.28864975558025113
413576000000000000,52.992412,47.036743,22.4,-22.2,4.1,4.1,11.382,0.022,10.978,0.018,1.0632983580533235
413578000000000000,53.0805,47.074146,13.1,-25.6,9.9,9.8,10.683,0.022,10.123,0.019,0.9474467432775033
413585000000000000,53.191689,47.019964,26.0,-28.2,5.5,5.5,14.9,0.039,13.984,0.049,0.4368858394603941
413611000000000000,53.338419,47.146419,17.7,-21.2,4.2,4.2,15.19,0.057,14.749,0.11,2.9070225040826365
413617000000000000,53.542859,47.122857,18.4,-32.1,4.0,4.0,13.099,0.026,12.241,0.025,2.982637920831749
413721000000000000,53.853415,47.220811,19.5,-22.3,4.0,4.0,13.361,0.024,12.51,0.028,1.6797435033473924
409433000000000000,48.238203,52.520463,16.7,-21.1,4.1,4.1,15.207,0.049,14.147,0.058,3.7347181129612803
409434000000000000,48.313266,52.511807,22.7,-17.9,5.5,5.5,15.191,0.048,14.287,0.053,2.3904094720435047
409463000000000000,48.603814,52.560715,23.1,-23.0,4.1,4.1,13.348,0.024,12.439,0.024,0.7088845408761172
409463000000000000,48.610048,52.550209,26.4,-28.2,4.1,4.1,14.661,0.045,13.685,0.049,0.9289989668301026
409468000000000000,48.656003,52.717006,32.0,-16.7,5.6,5.6,15.444,0.065,14.543,0.131,5.671040198079442
409468000000000000,48.700976,52.664394,27.6,-18.8,4.1,4.1,14.704,0.041,14.106,0.057,4.732403251489022
409469000000000000,48.748931,52.67267,19.3,-26.8,5.6,5.6,15.353,0.069,14.69,0.093,0.36886712507091374
409470000000000000,48.783172,52.710451,32.2,-29.3,5.6,5.6,15.075,0.051,14.376,0.081,3.0341492400233467
409470000000000000,48.812182,52.705577,32.0,-20.0,5.5,5.5,15.02,0.047,13.97,0.051,4.137436911851915
409474000000000000,48.876026,52.653191,24.9,-32.6,4.1,4.1,14.313,0.033,13.446,0.036,2.378521887693589
505548000000000000,48.923016,52.736199,22.6,-18.8,4.1,4.1,12.158,0.022,11.625,0.019,3.3837186870863594
409520000000000000,48.944582,52.514026,23.5,-23.8,5.1,5.1,10.692,0.02,9.958,0.016,0.29645894618086177
409473000000000000,48.96511,52.559872,25.7,-23.0,4.1,4.1,11.126,0.02,10.434,0.016,1.2030607753601976
409475000000000000,49.01811,52.675832,15.3,-20.1,4.1,4.1,13.882,0.028,12.984,0.03,5.479699694515846
505552000000000000,49.102817,52.631455,30.4,-26.7,5.5,5.5,14.751,0.032,13.863,0.05,1.8980946888948338
505561000000000000,49.325303,52.731678,18.0,-28.3,4.1,4.1,14.004,0.025,12.985,0.022,1.455498105642485
505602000000000000,49.352342,52.688364,21.5,-31.5,4.1,4.1,10.993,0.021,10.297,0.018,1.5030719577876581
505612000000000000,49.58528,52.688787,18.4,-33.5,4.1,4.1,15.249,0.049,14.257,0.069,3.8473930259366913
505608000000000000,49.624177,52.504515,29.1,-16.6,5.5,5.5,14.576,0.035,13.348,0.036,4.475105264559071
505656000000000000,50.278774,52.545398,22.8,-20.8,5.4,5.4,15.127,0.044,14.62,0.084,1.0897754424130432
505659000000000000,50.362844,52.515719,26.8,-18.8,5.2,5.2,15.368,0.055,14.164,0.06,2.733873302999849
505663000000000000,50.401963,52.707139,22.6,-29.0,5.2,5.2,15.298,0.056,14.191,0.058,0.2236115502736523
505667000000000000,50.587702,52.510023,21.0,-38.7,5.5,5.5,14.849,0.04,13.729,0.044,4.8879686706001735
505668000000000000,50.598699,52.566884,23.1,-27.5,4.1,4.1,14.516,0.034,13.444,0.036,0.06356458474420972
505954000000000000,50.981549,52.573803,19.5,-21.0,4.1,4.1,11.713,0.021,10.819,0.02,2.321387739902018
505774000000000000,51.12304,52.724982,19.9,-15.4,5.5,5.5,15.21,0.056,14.134,0.061,4.238298887335872
505961000000000000,51.171155,52.570277,21.7,-17.0,4.1,4.1,13.946,0.028,12.911,0.029,5.207003642506669
505799000000000000,51.259072,52.721841,22.6,-27.8,5.6,5.6,15.187,0.077,14.704,0.157,0.05233063020037178
505968000000000000,51.485104,52.514978,19.0,-17.0,5.5,5.5,15.478,0.064,14.351,0.071,3.364849657185811
505992000000000000,51.546744,52.606004,32.3,-29.4,5.5,5.5,12.676,0.022,11.563,0.019,3.2224562800319876
505994000000000000,51.69183,52.615184,31.2,-27.1,4.0,4.0,12.475,0.024,11.532,0.021,4.300565735440923
506000000000000000,51.756194,52.650631,34.2,-31.2,5.4,5.4,14.061,0.03,13.124,0.028,5.131793296654902
506000000000000000,51.756208,52.650619,23.6,-32.6,4.0,4.0,14.061,0.03,13.124,0.028,2.257694103923786
506014000000000000,51.997896,52.525879,16.1,-16.8,5.3,5.3,14.908,0.046,13.873,0.051,4.791270969230915
506015000000000000,52.055112,52.545421,15.5,-21.5,5.3,5.3,14.87,0.045,13.82,0.048,2.681657458368383
506379000000000000,52.082941,52.682262,16.1,-25.6,4.1,4.2,15.454,0.067,14.751,0.104,2.5464331686392936
506015000000000000,52.130149,52.514472,12.7,-26.0,4.0,4.0,12.285,0.023,11.713,0.022,6.016997886533413
506394000000000000,52.291585,52.663735,19.2,-19.2,4.0,4.0,14.073,0.067,13.482,0.064,3.931173691802505
506394000000000000,52.303909,52.700366,27.6,-23.4,4.0,4.0,14.507,0.07,13.613,0.054,1.9918654627007886
506403000000000000,52.600071,52.732691,20.4,-21.2,4.0,4.0,12.782,0.023,11.883,0.027,2.005944358420858
506406000000000000,52.695061,52.609725,10.7,-26.1,5.4,5.4,15.146,0.047,14.233,0.059,4.842113345266136
506431000000000000,52.764453,52.705749,14.2,-28.3,4.0,4.0,14.408,0.041,13.742,0.038,4.531793700741721
506455000000000000,52.828091,52.588456,29.2,-34.5,5.4,5.4,15.442,0.059,14.502,0.065,3.5324712207826376
506434000000000000,52.952093,52.703892,31.9,-23.0,4.1,4.1,15.486,0.073,14.431,0.064,5.486300851033596
506457000000000000,53.002776,52.528378,15.2,-27.8,4.0,4.0,13.53,0.027,12.636,0.024,3.4818421555162318
506481000000000000,53.08783,52.534389,15.0,-20.7,4.0,4.0,14.699,0.043,13.72,0.037,5.578404491050584
506441000000000000,53.121411,52.716459,28.9,-21.9,4.0,4.0,12.042,0.028,11.555,0.027,3.53887361445007
506482000000000000,53.141581,52.666773,16.6,-29.1,4.0,4.0,13.452,0.026,12.709,0.025,2.641880919335839
506482000000000000,53.191967,52.640114,17.2,-18.7,4.1,4.1,14.971,0.045,14.3,0.064,5.211328538156231
506492000000000000,53.360749,52.597943,9.9,-22.3,5.4,5.4,15.187,0.044,14.171,0.056,6.093471917001361
506492000000000000,53.459574,52.695558,25.8,-38.6,5.3,5.3,13.034,0.028,11.784,0.024,5.39267094360968
506495000000000000,53.554191,52.620744,14.5,-22.1,4.0,4.0,11.997,0.023,11.439,0.021,5.200899185471782
506586000000000000,53.555866,52.710662,12.8,-31.6,5.1,5.1,10.47,0.023,9.713,0.021,4.650748742071012
506592000000000000,53.754528,52.694441,18.8,-22.4,4.0,4.0,13.213,0.027,12.189,0.026,1.9291069953384465
506593000000000000,53.887367,52.643901,19.8,-18.0,5.3,5.3,14.965,0.045,14.044,0.05,2.8075383197644
506603000000000000,53.908542,52.548587,17.4,-24.2,4.0,4.0,14.593,0.038,13.676,0.037,2.013103118956486
506605000000000000,53.908579,52.622109,28.0,-32.6,5.4,5.4,14.177,0.06,13.523,0.062,2.1676201346362163
506604000000000000,53.950565,52.504973,20.2,-20.0,4.0,4.0,14.531,0.039,13.52,0.038,2.9100958140707163
411170000000000000,49.368636,46.935788,21.2,-21.0,4.0,4.0,15.236,0.039,14.503,0.073,1.9508219022965192
411088000000000000,49.389682,46.841419,15.7,-20.0,4.0,4.0,15.1,0.05,14.344,0.062,5.476511466093474
411187000000000000,49.610628,46.800511,23.5,-31.3,4.0,4.0,13.497,0.027,12.635,0.028,1.4041312227257003
411222000000000000,49.938696,46.948272,19.1,-17.6,4.1,4.1,15.314,0.055,14.231,0.064,5.267552181600524
411199000000000000,50.005353,46.883645,24.4,-22.4,5.1,5.1,10.598,0.02,9.9,0.016,0.7351150963570042
411387000000000000,50.045183,46.778957,15.7,-10.3,9.6,9.6,12.354,0.02,11.799,0.019,3.3596211996641574
411388000000000000,50.072417,46.776369,27.8,-32.4,4.1,4.1,12.86,0.02,12.258,0.018,3.436983191402006
411389000000000000,50.178636,46.754231,21.3,-33.3,4.0,4.0,13.678,0.023,12.782,0.026,2.8723930085830687
411414000000000000,50.282504,46.837895,24.9,-27.7,4.0,4.0,12.222,0.026,11.857,0.028,0.36539506900602875
411420000000000000,50.291727,46.944519,11.5,-27.6,5.4,5.4,15.287,0.05,14.347,0.069,4.254331736472226
411424000000000000,50.437262,46.850129,17.3,-31.0,4.0,4.0,14.947,0.045,14.1,0.063,2.9616388899272375
411418000000000000,50.437703,46.804227,21.8,-35.7,4.0,4.0,11.042,0.022,10.288,0.019,5.0899383971695435
411419000000000000,50.441395,46.763396,23.8,-33.7,4.0,4.0,13.367,0.028,12.481,0.03,3.152300545526141
411798000000000000,50.539867,46.97314,18.9,-22.7,4.0,4.0,13.614,0.032,12.742,0.033,1.7410702186026097
411799000000000000,50.54027,46.995927,16.2,-20.4,4.0,4.0,14.447,0.03,13.502,0.043,4.7708963026317095
411426000000000000,50.618049,46.772016,21.1,-23.2,4.0,4.0,11.259,0.022,10.856,0.026,0.8121017264292383
411806000000000000,50.828465,46.874478,17.3,-26.7,4.0,4.0,12.881,0.043,12.61,0.055,1.7611147481023668
411825000000000000,51.062331,46.875389,26.7,-28.6,4.0,4.0,13.782,0.029,12.884,0.034,1.2008224235138554
411826000000000000,51.095009,46.814664,20.1,-17.1,4.1,4.1,15.328,0.063,14.444,0.085,5.43258109454431
411832000000000000,51.338296,46.775064,18.3,-22.0,4.0,4.0,15.084,0.049,14.091,0.071,2.3841655400532202
411906000000000000,51.613372,46.839296,19.4,-21.5,4.0,4.0,15.107,0.045,14.054,0.045,2.1589032085321165
411866000000000000,51.614222,46.961289,31.4,-25.2,4.0,4.0,13.975,0.029,13.009,0.03,4.5866775315148685
411867000000000000,51.653515,46.947349,20.8,-25.3,4.0,4.0,13.039,0.024,12.168,0.022,0.30955673682812856
411914000000000000,51.738939,46.790585,25.4,-18.8,4.0,4.0,13.404,0.031,12.927,0.024,3.971501376153209
411917000000000000,51.849758,46.77148,22.6,-31.4,4.0,4.0,14.155,0.029,13.24,0.032,1.427516507142085
412009000000000000,51.87351,46.910142,19.2,-30.9,5.4,5.4,15.352,0.06,14.508,0.067,1.0604999881656314
411919000000000000,51.885161,46.793165,16.8,-26.2,4.0,4.0,14.308,0.04,13.923,0.058,2.103542127056589
412012000000000000,51.953457,46.976574,22.8,-28.1,4.0,4.0,14.493,0.03,13.469,0.035,0.15110950363955472
412012000000000000,51.986786,46.992227,15.5,-34.2,5.4,5.5,15.476,0.06,14.501,0.067,3.653768800559579
412015000000000000,52.064907,46.803168,9.4,-22.1,7.9,7.9,10.588,0.027,10.171,0.022,3.1206053828190505
412015000000000000,52.097445,46.75808,22.5,-18.6,4.0,4.0,14.43,0.046,13.879,0.054,3.7357395291798494
412016000000000000,52.158083,46.790448,20.1,-26.9,5.3,5.3,14.526,0.04,13.655,0.039,0.24500325143404128
412027000000000000,52.183426,46.752425,16.3,-28.5,4.0,4.0,14.185,0.047,13.663,0.051,2.70273038388868
412025000000000000,52.277248,46.935071,19.5,-30.4,4.0,4.0,13.41,0.024,12.45,0.018,1.5251142757778184
412024000000000000,52.327873,46.843686,19.1,-19.8,5.4,5.4,15.326,0.054,14.339,0.073,1.9450464756319275
412067000000000000,52.69981,46.819656,19.1,-24.1,4.0,4.0,13.676,0.027,13.164,0.032,1.1325755730741989
412067000000000000,52.723391,46.800302,19.4,-24.5,5.3,5.3,14.416,0.028,13.416,0.03,0.5243534008976685
412071000000000000,52.739571,46.961424,16.7,-19.4,4.0,4.0,14.798,0.042,13.84,0.051,5.184911286942215
412070000000000000,52.808552,46.798619,25.3,-14.7,5.5,5.5,15.453,0.053,14.469,0.076,4.710363887682774
412072000000000000,52.815281,46.915755,16.7,-18.4,4.1,4.1,15.393,0.065,14.518,0.089,5.8120337812716105
412074000000000000,52.919207,46.92382,19.2,-27.0,4.1,4.1,11.487,0.022,10.726,0.022,0.7227697321720767
412078000000000000,53.007808,46.90807,23.6,-34.8,4.1,4.1,14.53,0.035,14.053,0.058,3.953922034567986
413582000000000000,53.144429,46.973189,9.3,-26.0,5.5,5.5,15.11,0.043,14.225,0.056,5.824230921288194
409455000000000000,48.572999,52.760987,23.1,-25.2,4.1,4.1,12.018,0.023,10.956,0.022,0.10544778471890894
505547000000000000,48.830824,52.792403,21.9,-18.7,4.1,4.1,12.786,0.027,12.392,0.03,3.5102787913577327
505551000000000000,49.146676,52.802995,29.6,-27.3,5.5,5.5,14.246,0.044,13.522,0.052,1.5419822665019949
505554000000000000,49.202772,52.790991,28.0,-26.3,4.1,4.1,12.929,0.022,11.958,0.021,1.5829687142611328
505559000000000000,49.262459,52.891629,26.0,-13.3,5.5,5.5,15.12,0.049,13.907,0.052,5.971654499265384
505563000000000000,49.400431,52.851154,31.5,-23.9,4.1,4.1,12.451,0.021,11.757,0.019,4.764498529730503
505563000000000000,49.426628,52.825839,18.7,-22.0,4.1,4.1,14.265,0.031,13.214,0.033,2.0816974704815956
505564000000000000,49.487059,52.835452,27.6,-22.2,4.1,4.1,12.504,0.023,11.809,0.021,2.406747522459149
505611000000000000,49.533652,52.756754,20.6,-34.4,5.5,5.5,14.029,0.039,13.009,0.039,2.1536030948203013
505611000000000000,49.537019,52.758233,25.9,-28.9,5.0,5.0,9.401,0.02,8.623,0.016,0.6117764545549099
505587000000000000,49.545072,52.895684,19.6,-26.0,5.6,5.6,15.141,0.053,14.535,0.088,0.3130809922219747
505589000000000000,49.692744,52.938639,20.1,-23.7,4.1,4.1,14.914,0.049,13.818,0.059,0.8429563060125167
505637000000000000,49.782473,52.81877,20.5,-34.0,5.5,5.5,15.275,0.054,14.222,0.073,1.969291377471744
505637000000000000,49.792254,52.803902,13.8,-23.6,5.6,5.6,15.319,0.066,14.557,0.1,2.7461284246671047
505646000000000000,50.03576,52.94653,13.1,-27.3,4.0,4.0,15.218,0.056,14.346,0.065,5.569575353056641
505757000000000000,50.745215,52.986907,24.3,-36.3,4.2,4.2,15.487,0.057,14.489,0.076,5.34210283481054
505768000000000000,50.747668,52.789713,12.8,-28.0,5.5,5.5,14.541,0.032,13.532,0.035,3.2510897308727036
505798000000000000,51.149241,52.838879,19.5,-18.6,4.1,4.1,13.129,0.025,12.362,0.025,4.1542329909687234
505797000000000000,51.19436,52.89654,20.0,-32.0,4.1,4.1,14.387,0.034,13.436,0.038,2.139286870446804
505799000000000000,51.324659,52.752899,31.0,-23.3,4.1,4.1,12.056,0.021,11.421,0.022,4.478372538599
505808000000000000,51.525168,52.839426,14.8,-27.5,4.1,4.1,13.618,0.026,12.723,0.03,3.634335008674093
506186000000000000,51.692663,52.962849,24.4,-27.0,5.4,5.4,15.263,0.051,14.305,0.065,0.10122756953813666
505998000000000000,51.696085,52.834157,14.3,-24.8,4.0,4.0,11.804,0.026,11.228,0.023,4.41391277725504
506374000000000000,51.844591,52.864656,18.3,-17.4,4.0,4.0,11.746,0.023,11.265,0.026,6.121754415704775
506375000000000000,51.90299,52.862197,22.2,-32.3,4.0,4.0,14.832,0.041,13.929,0.047,2.0166824992242955
506378000000000000,51.961941,52.795683,26.9,-14.2,5.3,5.3,14.418,0.049,13.409,0.047,5.854742431531402
506379000000000000,52.068172,52.77935,18.1,-27.1,4.0,4.0,12.945,0.024,12.049,0.027,1.2996133189055266
506383000000000000,52.103754,52.958657,26.3,-25.3,5.4,5.4,14.547,0.04,13.902,0.05,0.474857225344136
506381000000000000,52.131763,52.810457,16.3,-30.4,4.0,4.0,12.185,0.023,11.413,0.025,3.369210989755677
506386000000000000,52.284029,52.967789,20.8,-19.1,5.3,5.3,15.183,0.061,14.163,0.072,2.032151031451713
506391000000000000,52.472414,52.844806,22.0,-30.3,5.4,5.4,15.48,0.072,14.275,0.072,0.4978498195475818
506402000000000000,52.490009,52.785798,12.5,-34.0,5.4,5.4,15.405,0.068,14.283,0.073,5.372279790678152
506416000000000000,52.550257,52.961653,20.1,-22.3,5.4,5.4,15.356,0.062,14.265,0.065,0.823489118847551
506415000000000000,52.552731,52.902778,22.5,-28.0,4.0,4.0,14.579,0.04,13.544,0.039,0.13559885581235975
506427000000000000,52.636344,52.821667,22.7,-13.4,5.5,5.5,15.25,0.049,14.683,0.087,5.542023757146386
506429000000000000,52.763161,52.878593,28.0,-24.2,4.0,4.0,14.812,0.04,13.812,0.044,1.9751616881176546
506435000000000000,52.845203,52.927906,19.3,-22.5,4.0,4.0,11.6,0.024,11.081,0.022,1.6611307259547585
506438000000000000,53.007752,52.915413,20.9,-39.6,5.4,5.4,15.353,0.055,14.305,0.053,5.8382808569177636
506440000000000000,53.047366,52.832929,21.4,-27.9,5.3,5.3,14.976,0.044,13.794,0.037,0.1282723204919206
506585000000000000,53.381527,52.792787,26.6,-23.6,5.1,5.1,8.926,0.054,7.964,0.023,0.8757061853610058
411377000000000000,49.823019,46.710723,20.9,-17.3,4.1,4.1,12.438,0.023,11.633,0.019,5.017618738273247
411390000000000000,50.147511,46.643937,26.8,-18.2,4.0,4.0,13.26,0.024,12.428,0.028,5.107835298508616
411393000000000000,50.285288,46.688005,16.1,-20.9,4.0,4.0,11.188,0.023,10.822,0.023,4.499817903682581
411416000000000000,50.32946,46.713892,18.9,-29.2,5.4,5.4,15.145,0.053,14.188,0.067,0.7320534535268701
411428000000000000,50.401333,46.668258,16.3,-21.0,4.0,4.0,12.391,0.023,11.896,0.023,4.277657701726914
411445000000000000,50.906159,46.718303,19.8,-20.2,4.0,4.0,13.302,0.026,12.721,0.032,2.887426405707893
411445000000000000,50.949392,46.646714,16.6,-27.5,4.0,4.0,14.699,0.044,13.751,0.047,2.3001694164351796
411872000000000000,51.277235,46.641246,16.4,-23.1,4.0,4.0,14.282,0.034,13.349,0.043,3.0840536950864843
411876000000000000,51.395339,46.590323,19.4,-27.6,4.0,4.0,13.553,0.028,13.078,0.038,0.7324008591325762
411921000000000000,51.776433,46.60684,22.0,-18.4,4.0,4.0,14.679,0.038,13.752,0.043,3.955513477623642
411911000000000000,51.786748,46.652607,18.7,-24.1,4.0,4.0,14.34,0.032,13.404,0.033,1.31536259208391
411923000000000000,51.85282,46.636798,18.5,-21.4,4.0,4.0,14.389,0.029,13.557,0.035,2.625177144752709
411924000000000000,51.889493,46.647357,32.8,-18.7,5.3,5.3,14.747,0.043,13.703,0.042,5.628628241072255
411918000000000000,51.930122,46.688826,15.6,-26.1,4.0,4.0,14.74,0.05,14.13,0.05,3.0427715093310272
411932000000000000,52.046707,46.718791,22.7,-30.4,5.3,5.3,14.905,0.036,14.0,0.048,0.5244920362075746
412028000000000000,52.195365,46.679366,29.3,-15.2,5.4,5.4,14.716,0.035,14.243,0.055,5.717436059476398
412030000000000000,52.296132,46.738676,24.8,-34.3,4.0,4.0,14.681,0.058,13.934,0.055,3.8758126103269728
412030000000000000,52.314825,46.722229,12.5,-33.2,5.4,5.4,15.299,0.04,14.489,0.069,4.993169342067845
505693000000000000,49.967306,53.080728,13.9,-17.1,5.5,5.5,15.049,0.046,13.953,0.049,5.369320195544062
505753000000000000,50.58399,53.093607,25.6,-34.0,5.5,5.5,14.443,0.029,13.493,0.038,2.074538656237611
505753000000000000,50.595037,53.076699,22.5,-21.2,5.5,5.5,14.95,0.038,13.834,0.045,0.9108855324316696
505753000000000000,50.599987,53.082844,19.8,-18.9,4.1,4.1,14.474,0.029,13.745,0.043,3.7841129738010078
505753000000000000,50.60439,53.015267,15.3,-33.4,4.1,4.1,12.616,0.023,11.956,0.019,5.842990929078991
505776000000000000,50.653784,53.134116,28.2,-38.7,5.5,5.5,13.684,0.026,12.65,0.025,5.756258720418573
505777000000000000,50.668004,53.074468,13.1,-34.5,5.5,5.5,15.191,0.05,14.304,0.08,5.0488061174396766
505780000000000000,50.793831,53.022889,15.1,-28.7,5.6,5.6,15.407,0.056,14.497,0.081,1.9616359314789005
505789000000000000,50.996736,53.097662,25.5,-16.9,5.5,5.5,15.062,0.041,14.097,0.064,3.2252938292144053
505793000000000000,51.253421,53.150395,25.4,-15.9,5.6,5.6,15.102,0.046,14.479,0.089,3.7263704732984606
505804000000000000,51.305681,53.027811,26.6,-32.2,5.5,5.5,13.393,0.024,13.023,0.026,1.526891664031889
